MobilePhoneList [2009-12-01 00:00:03] By http://ke-tai.org/
"連番","メーカ名","機種名","機種略名","ユーザエージェント","タイプ１","タイプ２","ブラウザ幅(x)","ブラウザ高さ(y)","表示カラー数","ブラウザキャッシュ","GIF","JPG","PNG","Flash","Flashバージョン","Flashワークメモリ","Javaアプリ","BREW","HTML","SSL","ログイン","クッキー","CSS","GPS","発売日","備考","更新状況メモ","更新日"
"588","au","W32S(Suica対応","SN35","KDDI-SN35 UP.Browser/6.2.0.9.2 (GUI) MMP/2.0","不明","","240","268","","","","","","","","","","","","","","","","","2005-09","","","2008-12-24 02:25:45"
"589","au","W61H","HI3C ","KDDI-HI3C UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","240","348","260000","","1","1","1","1","2.0","","","","","","","0","1","1","2008-03","","","2009-11-10 13:26:46"
"590","au","W61SA","SA3C ","KDDI-SA3C UP.Browser/6.2_7.2.7.1.K.1.5.1.116 (GUI) MMP/2.0","WAP2.0","","240","348","262144","","0","0","0","0","","","","","","","","0","0","1","2008-04","","","2009-11-30 17:19:24"
"591","au","W61T","TS3I ","KDDI-TS3I UP.Browser/6.2_7.2.7.1.K.1.5.1.116 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","","","","","","0","1","1","2008-04","","","2009-09-17 17:13:43"
"592","au","W61S","SN3D ","KDDI-SN3D UP.Browser/6.2_7.2.7.1.K.1.5.1.119 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","1","1","1","","1","0","1","1","2008-05","","","2009-10-16 19:15:06"
"593","au","W63K","KC3H ","KDDI-KC3H UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","WAP2.0","6.2","232","325","262144","","1","1","1","1","2.0","","0","1","1","1","1","0","1","1","2008-06","","","2008-12-25 12:08:13"
"594","au","Sportio","TS3K ","KDDI-TS3K UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","WAP2.0","","240","268","65536","","1","1","1","1","2.0","","","","","","","0","1","1","2008-06","","","2009-10-16 14:24:31"
"595","au","W62T","TS3J ","KDDI-TS3J UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","1","1","1","1","1","0","1","1","2008-06","","","2009-09-17 17:16:08"
"596","au","W62K","KC3G","KDDI-KC3G UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","WAP2.0","","240","268","262144","","1","1","1","1","2.0","","","","","","","","","1","2008-06","","","2009-09-17 17:17:28"
"597","au","re","SN3F ","KDDI-SN3F UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","WAP2.0","","240","348","260000","","1","1","1","1","2.0","","","","","","","0","1","1","2008-07","","","2009-10-05 15:56:49"
"598","au","W64SA","SA3E ","KDDI-SA3E UP.Browser/6.2_7.2.7.1.K.2.231 (GUI) MMP/2.0","不明","","240","348","262144","","0","0","0","1","2.0","","","","","","","0","1","1","2008-07","","","2009-10-28 11:07:17"
"599","au","W62CA","CA3B ","KDDI-CA3B UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","WAP2.0","","240","348","262144","","1","1","1","1","2.0","","","","","","","0","1","1","2008-07","","","2009-09-17 17:23:19"
"600","au","W62H","HI3D","KDDI-HI3D UP.Browser/6.2_7.2.7.1.K.2.186 (GUI) MMP/2.0","WAP2.0","","240","348","262144","","1","1","1","1","2.0","","","","","","","","","1","2008-07","","","2009-09-17 17:22:21"
"601","au","W62SH","SH35 ","KDDI-SH35 UP.Browser/6.2_7.2.7.1.K.2.207 (GUI) MMP/2.0","WAP2.0","","240","348","260000","","1","1","1","1","","","","","","","","0","1","1","2008-07","","","2009-09-17 17:12:41"
"602","au","W63SA","SA3D","KDDI-SA3D UP.Browser/6.2_7.2.7.1.K.1.5.116 (GUI) MMP/2.0","WAP2.0","","240","348","262144","","1","1","1","1","2.0","","","","","","","","","1","2008-07","","","2009-09-17 17:20:36"
"603","au","W62PT","PT34","KDDI-PT34 UP.Browser/6.2.0.14.3.1 (GUI) MMP/2.0","不明","","240","268","","","","","","","","","","","","","","","","","2008-08","","","2008-12-24 02:25:44"
"604","au","W63Kカメラ無し","KC3K","KDDI-KC3K UP.Browser/6.2.0.14.1 (GUI) MMP/2.0","不明","","240","348","","","","","","","","","","","","","","","","","2008-09","","","2008-12-24 02:25:44"
"605","au","URBANO（W63SH）","SH36 ","KDDI-SH36 UP.Browser/6.2.0.14.2 (GUI) MMP/2.0","WAP2.0","","240","348","260000","","1","1","1","1","2.0","","","","","","","0","1","1","2008-09","","","2009-09-17 17:24:44"
"606","au","W64T","TS3L","KDDI-TS3L UP.Browser/6.2_7.2.7.1.K.2.200 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","","","","","","","","1","2008-09","","","2009-09-17 17:25:40"
"607","au","W63CA","CA3C ","KDDI-CA3C UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","","","","","1","1","1","0","1","1","2008-11","","","2009-10-24 15:40:53"
"608","au","W63H","HI3E ","KDDI-HI3E UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","2.0","","","","1","1","1","0","1","1","2008-11","","","2009-11-01 19:15:47"
"609","au","W65K","KC3I","KDDI-KC3I UP.Browser/6.2.0.14.1.1 (GUI) MMP/2.0","WAP2.0","","240","348","242144","","1","1","1","1","2.0","","","","","","","","","1","2008-11","","","2009-09-17 17:28:30"
"610","au","W64SH","SH37 ","KDDI-SH37 UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","WAP2.0","","240","348","65536","","1","1","1","1","","","1","","","","","0","1","1","2008-11","","","2009-10-07 13:26:38"
"611","au","W64S","SN3G","KDDI-SN3G UP.Browser/6.2.0.14.1.2 (GUI) MMP/2.0","WAP2.0","","240","368","65536","","1","1","1","1","2.0","","","","","","","","","1","2008-11","","","2009-09-17 17:26:38"
"612","au","W65T","TS3M","KDDI-TS3M UP.Browser/6.2_7.2.7.1.K.2.186 (GUI) MMP/2.0","WAP2.0","7.2","240","348","65536","100","1","1","1","1","2.0","150","","1","1","1","1","","1","1","2008-11","","","2009-09-17 17:29:38"
"613","au","W62P","MA34 ","KDDI-MA34 UP.Browser/6.2.0.13.2 (GUI) MMP/2.0","WAP2.0","","232","323","260000","","1","1","1","1","2.0","","","","","","","0","1","1","2008-11","","","2009-09-17 17:27:53"
"614","au","Premir3","SN3I ","KDDI-SN3I UP.Browser/6.2_7.2.7.1.K.3.349 (GUI) MMP/2.0","WAP2.0","","233","358","65536","","1","1","1","1","2.0","","","","","","","0","1","1","2009-02","","","2009-11-25 02:24:56"
"615","au","CA001","CA3D ","KDDI-CA3D UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","232","336","","","1","1","1","1","3.0","","","1","","1","","0","1","1","2009-02","","","2009-10-12 15:07:30"
"616","au","SH001","SH38 ","KDDI-SH38 UP.Browser/6.2_7.2.7.1.K.3.330 (GUI) MMP/2.0","WAP2.0","","","","65536","","0","1","0","1","3.0","","","","","","","1","1","1","2009-02","","","2009-09-17 17:33:25"
"617","au","H001","HI3F ","KDDI-HI3F UP.Browser/6.2_7.2.7.1.K.3.349 (GUI) MMP/2.0","WAP2.0","","480","696","262144","","1","1","1","1","3.0","","1","1","1","1","1","0","1","1","2009-02","","","2009-08-20 10:21:23"
"618","au","T001","TS3N ","KDDI-TS3N UP.Browser/6.2_7.2.7.1.K.3.330 (GUI) MMP/2.0","WAP2.0","","480","800","260000","","1","1","1","1","3.0","","","1","1","1","1","1","1","1","2009-02","","","2009-10-28 15:41:40"
"619","au","P001","MA35 ","KDDI-MA35 UP.Browser/6.2_7.2.7.1.K.2.225 (GUI) MMP/2.0","WAP2.0","","480","854","260000","","1","1","1","1","2.0","","","","","","","0","1","1","2009-02","型式名称はMA001","","2009-09-17 17:39:01"
"620","au","NS02","PT35 ","KDDI-PT35 UP.Browser/6.2.0.15.1.1 (GUI) MMP/2.0","WAP2.0","6.2","240","400","262144","","1","1","1","1","2.0","","","","1","1","1","0","1","1","2009-02","","","2009-07-22 20:28:16"
"621","au","S001","SN3J ","KDDI-SN3J UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","234","375","262144","100","1","1","1","1","3.0","","1","1","1","1","","0","1","1","2009-03","","","2009-09-17 17:39:31"
"622","au","E05SH","SH39 ","KDDI-SH39 UP.Browser/6.2_7.2.7.1.K.2.232 (GUI) MMP/2.0","不明","","234","331","65536","","1","1","1","1","","","","","1","","","0","1","","2009-04","","","2009-07-17 16:18:06"
"623","au","Sportio water beat","SH3C ","KDDI-SH3C UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","WAP2.0","7.2.7.1","240","375","260000","","1","1","1","1","3.0","","0","1","1","1","1","1","1","1","2009-05","","とりあえず、登録。","2009-06-23 00:34:21"
"624","au","T002","TS3P ","KDDI-TS3P UP.Browser/6.2_7.2.7.1.K.4.182 (GUI) MMP/2.0","WAP2.0","","480","854","260000","","1","1","1","1","3.0","","","","","","","0","1","1","2009-06","","","2009-10-28 15:12:33"
"625","au","SOLAR PHONE SH002","SH3B","KDDI-SH3B UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","WAP2.0","","234","358","65536","","1","1","1","1","2.0","","","1","1","1","","","1","1","2009-06","","","2009-09-17 17:41:09"
"626","au","biblio","TS3O ","KDDI-TS3O UP.Browser/6.2_7.2.7.1.K.4.301 (GUI) MMP/2.0","WAP2.0","","480","854","260000","","1","1","1","1","3.0","","0","1","1","1","1","0","1","1","2009-06","","","2009-11-15 16:45:07"
"627","au","Mobile Hi-Vision CAM Wooo","HI3G","KDDI-HI3G UP.Browser/6.2_7.2.7.1.K.3.349 (GUI) MMP/2.0","WAP2.0","","232","336","","","1","1","1","1","3.0","","","","","","","","","","2009-07","","","2009-09-29 13:29:40"
"628","au","PLY","TS3Q","KDDI-TS3Q UP.Browser/6.2_7.2.7.1.K.3.349 (GUI) MMP/2.0","WAP2.0","","233","375","","100","1","1","1","1","3.0","","1","1","1","1","","1","1","1","2009-09","","","2009-11-16 12:39:33"
"629","au","SH003","SH3D","KDDI-SH3D UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","234","375","262144","100","1","1","1","1","3.0","","1","1","1","1","","0","1","1","2009-10","","","2009-11-16 10:27:18"
"630","au","S002","SN3M","","不明","","228","368","65536","1000","1","1","1","1","2.0","","1","1","1","1","1","","","1","2009-10","","","2009-11-02 16:11:34"
"631","au","G9","SN3K ","KDDI-SN3K UP.Browser/6.2_7.2.7.1.K.3.349 (GUI) MMP/2.0","WAP2.0","","232","358","65536","","1","1","1","1","3.0","","","","","","","0","1","1","","","","2009-11-06 14:29:45"
"632","au","Xmini","Xmini","KDDI-SN3H UP.Browser/6.2.0.11.1.2 (GUI) MMP/2.0","WAP2.0","","","","","","","","","","","","","","","","","","","0","","","","2009-06-22 17:29:24"
"633","au","","SH3B ","KDDI-SH3B UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-07-16 12:11:32"
"634","au","","SN3K ","KDDI-SN3K UP.Browser/6.2_7.2.7.1.K.3.343 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","3.0","","","","","","","0","1","","","","","2009-07-02 14:10:03"
"635","au","","CA3E ","KDDI-CA3E UP.Browser/6.2_7.2.7.1.K.2.231 (GUI) MMP/2.0","不明","","","","","","0","0","0","1","","","","","","","","0","1","","","","","2009-07-09 00:48:01"
"636","au","K002","KC3O ","KDDI-KC3O UP.Browser/6.2.0.15.1.1 (GUI) MMP/2.0","不明","","","","","","1","0","1","1","2.0","","","","","","","0","1","","","","","2009-11-02 10:33:59"
"637","au","","TS3Q ","KDDI-TS3Q UP.Browser/6.2_7.2.7.1.K.4.301 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","3.0","","","","","","","0","0","","","","","2009-09-18 13:29:14"
"638","au","KDDI-Googlebot-Mobile","CA34","KDDI-CA34 UP.Browser/6.2.0.10.2.2 (GUI) MMP/2.0 (compatible; KDDI-Googlebot-Mobile/2.1; +http://www.google.com/bot.html)","W","6.2","","","","","","","","","","","","","","","","","","","","","","2009-10-07 14:45:23"
"639","au","CA003","CA3F","KDDI-CA3F UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","640","480","260000","","","1","1","1","3.0","","","1","1","","","0","1","1","","","","2009-10-19 16:19:21"
"640","au","CA003","CA3F","KDDI-CA3F UP.Browser/6.2_7.2.7.1.K.3.341 (GUI) MMP/2.0","WAP2.0","","232","336","65000","","","1","1","1","3.0","","0","1","1","1","","0","1","1","","","","2009-10-16 20:05:15"
"641","au","E06SH","E06SH","SH3A","WAP2.0","","","","","","","","","","","","","","","","","","","","","","","2009-10-28 18:05:02"
"642","au","PLY","PLY","TS3Q","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-28 18:05:35"
"643","au","SH004","SH004","SH3E","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-28 18:06:02"
"644","au","E07K","E07K","KC3T","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-28 18:06:24"
"645","au","KYX03","KYX03","KC3S","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-28 18:06:52"
"646","au","CA004","CA004","CA3G","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-30 16:23:01"
"647","au","SA001","SA001","KC3R","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-30 16:24:43"
"648","au","TS001","TS001","TS3N","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-30 16:25:18"
"649","au","TS003","TS003","TS3N","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-30 16:25:54"
"650","au","SO002","SO002","SN3M","不明","","","","","","","","","","","","","","","","","","","","","","","2009-10-30 16:26:49"
"651","au","K003","K003","KC3P","不明","","","","","","","","","","","","","","","","","","","","","","","2009-11-04 18:47:48"
"652","au","","KC3Q ","KDDI-KC3Q UP.Browser/6.2.0.15.1.1 (GUI) MMP/2.0","不明","","","","","","1","1","1","1","2.0","","","","","","","0","1","","","","","2009-11-06 21:00:34"
"653","au","T003"," T003","KDDI-TS3R UP.Browser/6.2_7.2.7.1.K.4.303 (GUI) MMP/2.0","不明","","234","375","262144","","1","1","1","1","3.0","","","","","1","","1","","","","","","2009-11-27 11:01:15"
"654","SoftBank","J-SH02","J-SH02","J-PHONE/2.0/J-SH02","C2","","96","84","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","1999-12","","","2007-12-26 17:13:44"
"655","SoftBank","J-DN02","J-DN02","J-PHONE/2.0/J-DN02","C2","","116","122","4","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-03","","","2007-12-26 17:16:17"
"656","SoftBank","J-P02","J-P02","J-PHONE/2.0/J-P02","C2","","96","89","4","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-06","","","2007-12-27 16:47:19"
"657","SoftBank","J-SA02","J-SA02","J-PHONE/2.0/J-SA02","C2","","96","76","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-05","","","2007-12-27 16:47:40"
"658","SoftBank","J-SH03","J-SH03","J-PHONE/2.0/J-SH03","C2","","96","104","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-05","","","2007-12-27 16:48:04"
"659","SoftBank","J-T04","J-T04","J-PHONE/2.0/J-T04","C2","","96","90","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-06","","","2007-12-27 16:48:33"
"660","SoftBank","J-P03","J-P03","J-PHONE/2.0/J-P03","C2","","96","95","256","6","0","0","1","0","","","0","0","1","0","0","0","0","0","2000-12","","","2007-12-26 17:34:53"
"661","SoftBank","J-K03S","J-K03S","J-PHONE/3.0/J-K03","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:58:50"
"662","SoftBank","J-K03","J-K03","J-PHONE/3.0/J-K03","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:49:37"
"663","SoftBank","J-D03S","J-D03S","J-PHONE/3.0/J-D03","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 17:00:13"
"664","SoftBank","J-D03","J-D03","J-PHONE/3.0/J-D03","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-09","","","2007-12-27 16:53:04"
"665","SoftBank","J-PE03S","J-PE03S","J-PHONE/3.0/J-PE03","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 17:03:09"
"666","SoftBank","J-PE03","J-PE03","J-PHONE/3.0/J-PE03","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-10","","","2008-01-17 18:21:30"
"667","SoftBank","J-SH04S","J-SH04S","J-PHONE/3.0/J-SH04","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 17:04:44"
"668","SoftBank","J-SH04","J-SH04","J-PHONE/3.0/J-SH04","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-11","","","2007-12-27 16:55:13"
"669","SoftBank","J-SH04BS","J-SH04BS","J-PHONE/3.0/J-SH04B","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-01","","発売日が曖昧","2008-01-07 21:06:54"
"670","SoftBank","J-SH04B","J-SH04B","J-PHONE/3.0/J-SH04B","C3","","96","104","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-01","","","2007-12-27 16:55:45"
"671","SoftBank","J-SH05S","J-SH05S","J-PHONE/3.0/J-SH05","C3","","120","117","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-12","","","2007-12-27 17:19:25"
"672","SoftBank","J-SH05","J-SH05","J-PHONE/3.0/J-SH05","C3","","120","117","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-12","","","2008-01-17 17:27:25"
"673","SoftBank","J-N03S","J-N03S","J-PHONE/3.0/J-N03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-02","","","2007-12-27 17:21:27"
"674","SoftBank","J-N03","J-N03","J-PHONE/3.0/J-N03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2000-01","","","2008-01-17 17:25:40"
"675","SoftBank","J-T05","J-T05","J-PHONE/3.0/J-T05","C3","","120","112","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2007-12-27 17:24:06"
"676","SoftBank","J-K04","J-K04","J-PHONE/3.0/J-K04","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2007-12-27 17:27:14"
"677","SoftBank","J-D04","J-D04","J-PHONE/3.0/J-D04","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-03","","","2008-01-15 10:29:43"
"678","SoftBank","J-PE03II","J-PE03B","J-PHONE/3.0/J-PE03B","C3","","120","96","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-05","","","2008-01-17 18:21:30"
"679","SoftBank","J-SH06","J-SH06","J-PHONE/3.0/J-SH06","C3","","96","104","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-04","","","2008-01-17 18:21:30"
"680","SoftBank","J-SA03","J-SA03","J-PHONE/3.0/J-SA03","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-04","","","2007-12-27 17:37:31"
"681","SoftBank","J-DN03","J-DN03","J-PHONE/3.0/J-DN03","C3","","120","130","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-05","","","2007-12-27 17:40:30"
"682","SoftBank","J-NM01","J-NM01","J-PHONE/3.0/J-NM01","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-06","","","2007-12-27 17:43:08"
"683","SoftBank","J-N03II","J-N03B","J-PHONE/3.0/J-N03B","C3","","120","126","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-06","","","2008-01-16 22:51:32"
"684","SoftBank","J-D31","J-D31","J-PHONE/3.0/J-D31","C3","","120","117","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-10","","","2008-01-17 18:21:30"
"685","SoftBank","J-SA04","J-SA04","J-PHONE/3.0/J-SA04","C3","","120","130","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-11","","","2008-01-17 18:21:30"
"686","SoftBank","J-K05","J-K05","J-PHONE/3.0/J-K05","C3","","120","110","256","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2001-11","","","2008-01-17 18:21:30"
"687","SoftBank","J-NM02","J-NM02","J-PHONE/3.0/J-NM02","C3","","120","130","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-02","","","2007-12-27 18:39:06"
"688","SoftBank","J-T07","J-T07","J-PHONE/3.0/J-T07","C3","","144","136","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-07","","","2007-12-27 18:41:24"
"689","SoftBank","J-SA05","J-SA05","J-PHONE/3.0/J-SA05","C3","","120","112","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2002-12","","","2008-01-17 18:21:30"
"690","SoftBank","J-D07","J-D07","J-PHONE/3.0/J-D07","C3","","128","96","4096","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-02","","","2007-12-27 18:45:26"
"691","SoftBank","J-T09","J-T09","J-PHONE/3.0/J-T09","C3","","144","144","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-03","","","2008-01-17 18:21:30"
"692","SoftBank","J-SA06","J-SA06","J-PHONE/3.0/J-SA06","C3","","132","144","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-08","","","2007-12-27 18:49:42"
"693","SoftBank","V301T","V301T","J-PHONE/3.0/V301T","C3","","222","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-10","","","2008-01-17 18:54:38"
"694","SoftBank","V302T","V302T","J-PHONE/3.0/V302T","C3","","144","140","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-02","","","2007-12-28 18:18:08"
"695","SoftBank","V303T","V303T","J-PHONE/3.0/V303T","C3","","222","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-05","","","2008-01-17 18:54:38"
"696","SoftBank","V401SA","V401SA","J-PHONE/3.0/V401SA","C3","","240","260","65536","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-07","","","2007-12-28 18:28:46"
"697","SoftBank","V102D","V102D","J-PHONE/3.0/V102D","C3","","128","96","4096","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2004-07","","発売日が曖昧","2008-01-07 21:04:54"
"698","SoftBank","V301D","V301D","J-PHONE/3.0/V301D","C3","","132","136","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2003-11","","","2008-01-17 18:54:38"
"699","SoftBank","V201SH","V201SH","J-PHONE/3.0/V201SH","C3","","240","260","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2006-10","","発売日が曖昧","2008-01-17 18:54:38"
"700","SoftBank","304T","V304T","J-PHONE/3.0/V304T","C3","","221","261","262144","6","0","1","1","0","","","0","0","1","0","0","0","0","0","2006-09","","","2008-01-17 18:54:38"
